cluster_id,class_label,cluster_size,motif_both_motifs,motif_histidine_only,motif_serine_only,motif_neither_motif
bg__A2C236,0,1,,,,
bg__A2C243,0,1,,,,
bg__A2C3L3,0,1,,,,
bg__A2C4A1,0,1,,,,
bg__A2C4C2,0,1,,,,
bg__A2C601,0,1,,,,
bg__A2CDE8,0,1,,,,
bg__A2CI36,0,10,,,,
bg__A2Q8K8,0,1,,,,
bg__A2R1P9,0,2,,,,
bg__A2R6G8,0,1,,,,
bg__A2R7Z2,0,3,,,,
bg__A2RHP2,0,1,,,,
bg__A2RI01,0,1,,,,
bg__A2RI02,0,1,,,,
bg__A2RI67,0,6,,,,
bg__A2RI75,0,1,,,,
bg__A2RI78,0,1,,,,
bg__A2RIX0,0,1,,,,
bg__A2RJR7,0,1,,,,
bg__A2RJS9,0,1,,,,
bg__A2RKH0,0,1,,,,
bg__A2RKR7,0,2,,,,
bg__A2RNZ5,0,1,,,,
bg__A2RU54,0,2,,,,
bg__A2RVK7,0,1,,,,
bg__A2RVQ5,0,1,,,,
bg__A2RVS6,0,1,,,,
bg__A2S134,0,6,,,,
bg__A2S7R2,0,6,,,,
bg__A2SBW1,0,1,,,,
bg__A2SCY7,0,1,,,,
bg__A2SD05,0,1,,,,
bg__A2SEX7,0,1,,,,
bg__A2SEX8,0,1,,,,
bg__A2SF76,0,1,,,,
bg__A2SHS6,0,1,,,,
bg__A2SKU1,0,5,,,,
bg__A2SKU4,0,1,,,,
bg__A2SLF7,0,1,,,,
bg__A2SPZ6,0,1,,,,
bg__A2SQJ8,0,1,,,,
bg__A2SQU8,0,1,,,,
bg__A2SS66,0,1,,,,
bg__A2SZW8,0,5,,,,
bg__A2T6X6,0,4,,,,
bg__A2T733,0,4,,,,
bg__A2T806,0,5,,,,
bg__A2TBU1,0,1,,,,
bg__A2TK72,0,1,,,,
bg__A2VD98,0,1,,,,
bg__A2VDH3,0,2,,,,
bg__A2VDN0,0,5,,,,
bg__A2VDY3,0,1,,,,
bg__A2VE33,0,1,,,,
bg__A2WSZ6,0,2,,,,
bg__A2WTQ5,0,2,,,,
bg__A2WZ60,0,2,,,,
bg__A2XDK5,0,2,,,,
bg__A2XMJ1,0,2,,,,
bg__A2XVG1,0,1,,,,
bg__A2YVR7,0,3,,,,
bg__A2ZRY8,0,1,,,,
bg__A3AJ77,0,2,,,,
bg__A3AWH5,0,1,,,,
bg__A3BEP8,0,1,,,,
bg__A3BKM2,0,1,,,,
bg__A3BLC3,0,1,,,,
bg__A3BV95,0,1,,,,
bg__A3BYC1,0,1,,,,
bg__A3CN81,0,3,,,,
bg__A3CN88,0,1,,,,
bg__A3CNT2,0,1,,,,
bg__A3CP46,0,8,,,,
bg__A3CRE5,0,1,,,,
bg__A3CS46,0,1,,,,
bg__A3CTK2,0,1,,,,
bg__A3CUB9,0,1,,,,
bg__A3CXN3,0,1,,,,
bg__A3D303,0,4,,,,
bg__A3D5N2,0,7,,,,
bg__A3DBD3,0,1,,,,
bg__A3DBH0,0,1,,,,
bg__A3DC28,0,1,,,,
bg__A3DC74,0,1,,,,
bg__A3DDG7,0,1,,,,
bg__A3DDI1,0,1,,,,
bg__A3DDV6,0,1,,,,
bg__A3DE17,0,1,,,,
bg__A3DEE6,0,1,,,,
bg__A3DGK6,0,2,,,,
bg__A3DHD2,0,1,,,,
bg__A3DIF0,0,1,,,,
bg__A3DJK8,0,1,,,,
bg__A3DK21,0,1,,,,
bg__A3DK68,0,1,,,,
bg__A3DM02,0,1,,,,
bg__A3DMG3,0,1,,,,
bg__A3DMM2,0,1,,,,
bg__A3DN81,0,1,,,,
bg__A3EZ53,0,2,,,,
bg__A3F5F0,0,2,,,,
bg__A3FBE9,0,4,,,,
bg__A3FEM2,0,1,,,,
bg__A3KFF6,0,1,,,,
bg__A3KFT3,0,4,,,,
bg__A3KMR8,0,4,,,,
bg__A3KMZ6,0,3,,,,
bg__A3KNS2,0,1,,,,
bg__A3KNS9,0,1,,,,
bg__A3KNW0,0,1,,,,
bg__A3KNX5,0,1,,,,
bg__A3KNX6,0,1,,,,
bg__A3KP85,0,1,,,,
bg__A3KPA0,0,1,,,,
bg__A3KPP3,0,1,,,,
bg__A3KPR5,0,1,,,,
bg__A3LR68,0,1,,,,
bg__A3LVK6,0,1,,,,
bg__A3LZU7,0,1,,,,
bg__A3LZW1,0,1,,,,
bg__A3M294,0,2,,,,
bg__A3M2B3,0,1,,,,
bg__A3M2T7,0,3,,,,
bg__A3M508,0,2,,,,
bg__A3M9B0,0,1,,,,
bg__A3MSM9,0,1,,,,
bg__A3MTW6,0,1,,,,
bg__A3MUC6,0,2,,,,
bg__A3MUS8,0,1,,,,
bg__A3MUU3,0,3,,,,
bg__A3MUZ0,0,1,,,,
bg__A3MW09,0,1,,,,
bg__A3MWA6,0,2,,,,
bg__A3MWD7,0,1,,,,
bg__A3MXJ5,0,1,,,,
bg__A3MY92,0,1,,,,
bg__A3MY96,0,3,,,,
bg__A3MYW5,0,1,,,,
bg__A3MZB7,0,4,,,,
bg__A3N0D8,0,3,,,,
bg__A3N0J2,0,3,,,,
bg__A3N0Q7,0,5,,,,
bg__A3N1Z1,0,1,,,,
bg__A3N216,0,1,,,,
bg__A3N2T5,0,2,,,,
bg__A3N353,0,17,,,,
bg__A3N3U7,0,1,,,,
bg__A3NJS6,0,2,,,,
bg__A3NUS3,0,4,,,,
bg__A3NVY2,0,6,,,,
bg__A3P6S9,0,4,,,,
bg__A3PBT3,0,2,,,,
bg__A3PDH3,0,2,,,,
bg__A3PEG2,0,3,,,,
bg__A3PFJ4,0,3,,,,
bg__A3PGF8,0,2,,,,
bg__A3PGR9,0,1,,,,
bg__A3PHT2,0,1,,,,
bg__A3PIG5,0,1,,,,
bg__A3PJF5,0,1,,,,
bg__A3PL91,0,1,,,,
bg__A3PM38,0,1,,,,
bg__A3PML8,0,1,,,,
bg__A3PTW9,0,2,,,,
bg__A3PU20,0,4,,,,
bg__A3Q145,0,2,,,,
bg__A3Q1R8,0,2,,,,
bg__A3Q9P7,0,3,,,,
bg__A3Q9U4,0,1,,,,
bg__A3QBA3,0,7,,,,
bg__A3QBM4,0,3,,,,
bg__A3QEN5,0,1,,,,
bg__A3QET2,0,1,,,,
bg__A3QF19,0,1,,,,
bg__A3QH33,0,9,,,,
bg__A3QMC6,0,1,,,,
bg__A3QMD7,0,1,,,,
bg__A3R052,0,2,,,,
bg__A3UNN4,0,1,,,,
bg__A4D161,0,1,,,,
bg__A4D2B0,0,4,,,,
bg__A4D2G3,0,5,,,,
bg__A4D998,0,1,,,,
bg__A4ECA9,0,2,,,,
bg__A4F2N8,0,1,,,,
bg__A4F743,0,1,,,,
bg__A4F7P5,0,1,,,,
bg__A4F7X3,0,1,,,,
bg__A4FBM6,0,1,,,,
bg__A4FBW8,0,1,,,,
bg__A4FFN9,0,1,,,,
bg__A4FFQ6,0,1,,,,
bg__A4FMJ7,0,1,,,,
bg__A4FUG7,0,2,,,,
bg__A4FV27,0,5,,,,
bg__A4FV72,0,3,,,,
bg__A4FVW5,0,1,,,,
bg__A4FWC6,0,1,,,,
bg__A4FXV0,0,1,,,,
bg__A4FXY0,0,2,,,,
bg__A4FY69,0,2,,,,
bg__A4FZY3,0,2,,,,
bg__A4G0C7,0,3,,,,
bg__A4G0L4,0,3,,,,
bg__A4G288,0,1,,,,
bg__A4G433,0,1,,,,
bg__A4G4B0,0,1,,,,
bg__A4G529,0,7,,,,
bg__A4G724,0,1,,,,
bg__A4G883,0,1,,,,
bg__A4GCJ9,0,38,,,,
bg__A4GYZ0,0,1,,,,
bg__A4IFA7,0,4,,,,
bg__A4IFN5,0,4,,,,
bg__A4IG53,0,2,,,,
bg__A4IGD2,0,1,,,,
bg__A4IGL3,0,1,,,,
bg__A4IH61,0,7,,,,
bg__A4IHR0,0,2,,,,
bg__A4IIC5,0,1,,,,
bg__A4IJB8,0,7,,,,
bg__A4IL48,0,1,,,,
bg__A4IN26,0,1,,,,
bg__A4IPI2,0,1,,,,
bg__A4IPP2,0,1,,,,
bg__A4IQS0,0,2,,,,
bg__A4IR66,0,3,,,,
bg__A4IRW9,0,1,,,,
bg__A4ISR4,0,2,,,,
bg__A4IWW5,0,4,,,,
bg__A4IY09,0,5,,,,
bg__A4IZZ4,0,4,,,,
bg__A4J0G0,0,1,,,,
bg__A4J0P1,0,1,,,,
bg__A4J233,0,1,,,,
bg__A4J247,0,1,,,,
bg__A4J3F5,0,1,,,,
bg__A4J4X3,0,1,,,,
bg__A4J559,0,1,,,,
bg__A4J560,0,1,,,,
bg__A4J568,0,1,,,,
bg__A4J5G8,0,1,,,,
bg__A4J5V5,0,1,,,,
bg__A4J661,0,1,,,,
bg__A4J683,0,1,,,,
bg__A4J804,0,1,,,,
bg__A4JBS4,0,2,,,,
bg__A4JPY0,0,3,,,,
bg__A4KWA6,0,1,,,,
bg__A4L9J0,0,8,,,,
bg__A4QAA5,0,1,,,,
bg__A4QBP4,0,2,,,,
bg__A4QCC4,0,1,,,,
bg__A4QCP1,0,2,,,,
bg__A4QE51,0,1,,,,
bg__A4QEG0,0,1,,,,
bg__A4QFD9,0,3,,,,
bg__A4QFR6,0,1,,,,
bg__A4QFW4,0,1,,,,
bg__A4QHQ6,0,2,,,,
bg__A4R1J6,0,3,,,,
bg__A4RF31,0,1,,,,
bg__A4RHN3,0,1,,,,
bg__A4RS24,0,1,,,,
bg__A4SD85,0,4,,,,
bg__A4SE82,0,1,,,,
bg__A4SE87,0,1,,,,
bg__A4SEC9,0,1,,,,
bg__A4SEG3,0,1,,,,
bg__A4SER8,0,4,,,,
bg__A4SG25,0,1,,,,
bg__A4SG33,0,1,,,,
bg__A4SGC0,0,1,,,,
bg__A4SI95,0,1,,,,
bg__A4SIM3,0,1,,,,
bg__A4SJ61,0,1,,,,
bg__A4SM99,0,1,,,,
bg__A4SNT8,0,1,,,,
bg__A4SPI6,0,2,,,,
bg__A4SQ27,0,1,,,,
bg__A4SQX0,0,1,,,,
bg__A4SRB6,0,1,,,,
bg__A4STD1,0,2,,,,
bg__A4SUY5,0,3,,,,
bg__A4SXL6,0,1,,,,
bg__A4SYB4,0,1,,,,
bg__A4SYE9,0,1,,,,
bg__A4T0F4,0,1,,,,
bg__A4T340,0,2,,,,
bg__A4T8B7,0,2,,,,
bg__A4T9L2,0,2,,,,
bg__A4TCN3,0,1,,,,
bg__A4TLE6,0,18,,,,
bg__A4TMJ3,0,2,,,,
bg__A4TMR9,0,2,,,,
bg__A4TPX1,0,3,,,,
bg__A4TQH5,0,4,,,,
bg__A4TSD4,0,20,,,,
bg__A4UHP9,0,3,,,,
bg__A4UHT7,0,2,,,,
bg__A4USB4,0,12,,,,
bg__A4UYK8,0,4,,,,
bg__A4VFY4,0,1,,,,
bg__A4VJ44,0,1,,,,
bg__A4VKK1,0,1,,,,
bg__A4VLQ5,0,1,,,,
bg__A4VND8,0,1,,,,
bg__A4VPM6,0,4,,,,
bg__A4VQZ7,0,3,,,,
bg__A4VRK8,0,1,,,,
bg__A4VVZ0,0,12,,,,
bg__A4VX71,0,4,,,,
bg__A4W1C8,0,2,,,,
bg__A4W7Z3,0,2,,,,
bg__A4WF38,0,8,,,,
bg__A4WG94,0,12,,,,
bg__A4WGX8,0,3,,,,
bg__A4WH05,0,1,,,,
bg__A4WKY7,0,3,,,,
bg__A4WNS1,0,1,,,,
bg__A4WP17,0,1,,,,
bg__A4WP19,0,3,,,,
bg__A4WQD8,0,3,,,,
bg__A4WU04,0,2,,,,
bg__A4WV81,0,1,,,,
bg__A4WVB2,0,1,,,,
bg__A4WVE5,0,1,,,,
bg__A4WW31,0,3,,,,
bg__A4WWA0,0,1,,,,
bg__A4WWP7,0,2,,,,
bg__A4X3Q0,0,1,,,,
bg__A4X4W1,0,1,,,,
bg__A4X642,0,1,,,,
bg__A4X744,0,2,,,,
bg__A4X776,0,1,,,,
bg__A4X9F8,0,1,,,,
bg__A4XCQ4,0,1,,,,
bg__A4XG66,0,1,,,,
bg__A4XK06,0,1,,,,
bg__A4XKM9,0,1,,,,
bg__A4XKT6,0,1,,,,
bg__A4XL42,0,1,,,,
bg__A4XL45,0,1,,,,
bg__A4XLW0,0,1,,,,
bg__A4XNX4,0,7,,,,
bg__A4XT57,0,1,,,,
bg__A4XYV5,0,1,,,,
bg__A4XYX4,0,1,,,,
bg__A4YA61,0,8,,,,
bg__A4YD40,0,1,,,,
bg__A4YGQ6,0,1,,,,
bg__A4YI34,0,1,,,,
bg__A4YIV7,0,5,,,,
bg__A4YJH0,0,3,,,,
bg__A4YQU0,0,2,,,,
bg__A4YVG4,0,5,,,,
bg__A4YWC7,0,1,,,,
bg__A4YWD1,0,6,,,,
bg__A4Z112,0,1,,,,
bg__A4ZFB2,0,1,,,,
bg__A4ZHT6,0,1,,,,
bg__A5ABE6,0,3,,,,
bg__A5ABP2,0,9,,,,
bg__A5CD21,0,1,,,,
bg__A5CD80,0,1,,,,
bg__A5CDI4,0,1,,,,
bg__A5CRN8,0,1,,,,
bg__A5CS08,0,1,,,,
bg__A5CSW0,0,1,,,,
bg__A5CVF7,0,1,,,,
bg__A5CVV1,0,2,,,,
bg__A5CW55,0,1,,,,
bg__A5CX21,0,2,,,,
bg__A5CX90,0,2,,,,
bg__A5CXD7,0,1,,,,
bg__A5CY11,0,1,,,,
bg__A5D014,0,1,,,,
bg__A5D143,0,1,,,,
bg__A5D1H6,0,1,,,,
bg__A5D2E1,0,1,,,,
bg__A5D2K7,0,1,,,,
bg__A5D2Q5,0,1,,,,
bg__A5D2S3,0,1,,,,
bg__A5D2Z8,0,1,,,,
bg__A5D506,0,1,,,,
bg__A5D654,0,1,,,,
bg__A5D673,0,1,,,,
bg__A5D7A0,0,4,,,,
bg__A5D7B2,0,1,,,,
bg__A5D7N9,0,4,,,,
bg__A5D7R8,0,5,,,,
bg__A5D7U1,0,1,,,,
bg__A5D8S8,0,1,,,,
bg__A5D9A7,0,4,,,,
bg__A5DAH9,0,1,,,,
bg__A5DE01,0,1,,,,
bg__A5DQ25,0,1,,,,
bg__A5DQE4,0,1,,,,
bg__A5DR82,0,6,,,,
bg__A5DR93,0,1,,,,
bg__A5DRH5,0,1,,,,
bg__A5DUA7,0,1,,,,
bg__A5DXE2,0,3,,,,
bg__A5DZ34,0,1,,,,
bg__A5E1A0,0,1,,,,
bg__A5E598,0,4,,,,
bg__A5E7T4,0,3,,,,
bg__A5E7U2,0,4,,,,
bg__A5EEC6,0,3,,,,
bg__A5EFG7,0,1,,,,
bg__A5ETC9,0,5,,,,
bg__A5EV41,0,1,,,,
bg__A5EV74,0,1,,,,
bg__A5EV96,0,1,,,,
bg__A5EVG5,0,1,,,,
bg__A5EVH6,0,1,,,,
bg__A5EVK4,0,1,,,,
bg__A5EX24,0,1,,,,
bg__A5EXM4,0,1,,,,
bg__A5EXM7,0,1,,,,
bg__A5EXQ4,0,1,,,,
bg__A5EY60,0,1,,,,
bg__A5F051,0,1,,,,
bg__A5F1U0,0,24,,,,
bg__A5F1V0,0,1,,,,
bg__A5F2S7,0,1,,,,
bg__A5F2S8,0,1,,,,
bg__A5F384,0,1,,,,
bg__A5F4C4,0,7,,,,
bg__A5F9C1,0,1,,,,
bg__A5F9D9,0,2,,,,
bg__A5FB79,0,2,,,,
bg__A5FIF5,0,1,,,,
bg__A5FIL6,0,2,,,,
bg__A5FJD0,0,1,,,,
bg__A5FJK8,0,1,,,,
bg__A5FK26,0,1,,,,
bg__A5FKI9,0,1,,,,
bg__A5FMG4,0,1,,,,
bg__A5FMV7,0,1,,,,
bg__A5FQY4,0,1,,,,
bg__A5FR68,0,1,,,,
bg__A5FR69,0,1,,,,
bg__A5FRZ6,0,1,,,,
bg__A5FS34,0,1,,,,
bg__A5FUG4,0,1,,,,
bg__A5FXW5,0,1,,,,
bg__A5FYE5,0,1,,,,
bg__A5FZ95,0,1,,,,
bg__A5FZS7,0,1,,,,
bg__A5FZU4,0,1,,,,
bg__A5G0G0,0,1,,,,
bg__A5G381,0,1,,,,
bg__A5G7Q9,0,1,,,,
bg__A5G8J8,0,1,,,,
bg__A5G8K8,0,1,,,,
bg__A5GD89,0,2,,,,
bg__A5GDG7,0,1,,,,
bg__A5GE43,0,1,,,,
bg__A5GF41,0,3,,,,
bg__A5GFQ5,0,4,,,,
bg__A5GFS8,0,5,,,,
bg__A5GJ90,0,1,,,,
bg__A5GMI5,0,2,,,,
bg__A5GPN0,0,1,,,,
bg__A5GRJ3,0,1,,,,
bg__A5GU97,0,2,,,,
bg__A5GUT4,0,1,,,,
bg__A5H454,0,1,,,,
bg__A5HEG9,0,1,,,,
bg__A5HEH4,0,2,,,,
bg__A5HNF6,0,10,,,,
bg__A5HXS0,0,2,,,,
bg__A5HZ59,0,1,,,,
bg__A5I365,0,4,,,,
bg__A5I4L0,0,4,,,,
bg__A5I7N1,0,1,,,,
bg__A5I7Y4,0,1,,,,
bg__A5IAR4,0,1,,,,
bg__A5IAW3,0,3,,,,
bg__A5IAW8,0,1,,,,
bg__A5IBA2,0,1,,,,
bg__A5IBB3,0,1,,,,
bg__A5IBL5,0,1,,,,
bg__A5IBW2,0,2,,,,
bg__A5IBW5,0,1,,,,
bg__A5IC64,0,1,,,,
bg__A5ID21,0,1,,,,
bg__A5IG27,0,2,,,,
bg__A5IHW5,0,1,,,,
bg__A5II59,0,1,,,,
bg__A5II90,0,1,,,,
bg__A5IIS7,0,1,,,,
bg__A5IJP9,0,2,,,,
bg__A5IK72,0,1,,,,
bg__A5ILH3,0,1,,,,
bg__A5ILX9,0,1,,,,
bg__A5IME8,0,1,,,,
bg__A5IMJ0,0,1,,,,
bg__A5IQL2,0,2,,,,
bg__A5IS26,0,3,,,,
bg__A5IU64,0,4,,,,
bg__A5IXQ6,0,1,,,,
bg__A5IY02,0,1,,,,
bg__A5IYB2,0,1,,,,
bg__A5IYV3,0,1,,,,
bg__A5JTM5,0,1,,,,
bg__A5JYX5,0,1,,,,
bg__A5K3F9,0,1,,,,
bg__A5N1C9,0,1,,,,
bg__A5N219,0,1,,,,
bg__A5N2L8,0,1,,,,
bg__A5N4J0,0,1,,,,
bg__A5N4S5,0,6,,,,
bg__A5N4T0,0,1,,,,
bg__A5N5B5,0,1,,,,
bg__A5N5W0,0,4,,,,
bg__A5N6S3,0,1,,,,
bg__A5N6V8,0,1,,,,
bg__A5N6W8,0,1,,,,
bg__A5N807,0,1,,,,
bg__A5N8A0,0,2,,,,
bg__A5N8M0,0,1,,,,
bg__A5PJG7,0,3,,,,
bg__A5PJP1,0,2,,,,
bg__A5PJS2,0,1,,,,
bg__A5PK27,0,3,,,,
bg__A5PLK2,0,1,,,,
bg__A5U153,0,5,,,,
bg__A5U3S4,0,1,,,,
bg__A5U557,0,3,,,,
bg__A5U5T4,0,3,,,,
bg__A5U7G9,0,2,,,,
bg__A5U7L9,0,2,,,,
bg__A5UA83,0,1,,,,
bg__A5UAH7,0,3,,,,
bg__A5UDW2,0,2,,,,
bg__A5UEI7,0,3,,,,
bg__A5UFT9,0,6,,,,
bg__A5UFU9,0,2,,,,
bg__A5UG62,0,3,,,,
bg__A5UIU8,0,4,,,,
bg__A5UJF1,0,1,,,,
bg__A5UJL1,0,1,,,,
bg__A5UJS0,0,1,,,,
bg__A5UK52,0,1,,,,
bg__A5UK92,0,1,,,,
bg__A5ULI2,0,1,,,,
bg__A5ULR8,0,1,,,,
bg__A5ULV6,0,1,,,,
bg__A5UM10,0,1,,,,
bg__A5UMF6,0,1,,,,
bg__A5UQC0,0,2,,,,
bg__A5URA8,0,1,,,,
bg__A5US49,0,1,,,,
bg__A5UUV0,0,1,,,,
bg__A5UVV6,0,1,,,,
bg__A5UX01,0,1,,,,
bg__A5UXK1,0,2,,,,
bg__A5UY57,0,1,,,,
bg__A5V1H2,0,1,,,,
bg__A5V212,0,1,,,,
bg__A5V230,0,2,,,,
bg__A5V3G4,0,1,,,,
bg__A5V3T8,0,3,,,,
bg__A5V4U1,0,1,,,,
bg__A5V602,0,1,,,,
bg__A5V649,0,1,,,,
bg__A5V9E5,0,1,,,,
bg__A5VAA8,0,2,,,,
bg__A5VAG4,0,1,,,,
bg__A5VB15,0,1,,,,
bg__A5VDC2,0,1,,,,
bg__A5VDL9,0,1,,,,
bg__A5VFM5,0,1,,,,
bg__A5VHS3,0,1,,,,
bg__A5VI94,0,1,,,,
bg__A5VIJ8,0,1,,,,
bg__A5VIY5,0,1,,,,
bg__A5VJL7,0,1,,,,
bg__A5VKP2,0,1,,,,
bg__A5VKR7,0,1,,,,
bg__A5VLG9,0,1,,,,
bg__A5VLH4,0,1,,,,
bg__A5VMB3,0,1,,,,
bg__A5VNW6,0,2,,,,
bg__A5VP16,0,2,,,,
bg__A5VQ44,0,3,,,,
bg__A5VRR6,0,1,,,,
bg__A5VRR9,0,1,,,,
bg__A5VT27,0,2,,,,
bg__A5VVQ3,0,1,,,,
bg__A5VXN1,0,3,,,,
bg__A5VYG1,0,8,,,,
bg__A5W059,0,2,,,,
bg__A5W9G9,0,2,,,,
bg__A5WAE0,0,3,,,,
bg__A5WAK1,0,1,,,,
bg__A5WCV5,0,2,,,,
bg__A5WDY2,0,1,,,,
bg__A5WEW5,0,1,,,,
bg__A5WUY6,0,1,,,,
bg__A5XB26,0,1,,,,
bg__A6BLW4,0,1,,,,
bg__A6GVR5,0,1,,,,
bg__A6GW45,0,1,,,,
bg__A6GX95,0,2,,,,
bg__A6GZH5,0,1,,,,
bg__A6H098,0,1,,,,
bg__A6H4Q3,0,3,,,,
bg__A6H784,0,3,,,,
bg__A6H7A0,0,2,,,,
bg__A6H7B0,0,1,,,,
bg__A6H7B8,0,5,,,,
bg__A6H7F2,0,4,,,,
bg__A6L046,0,3,,,,
bg__A6L1H7,0,2,,,,
bg__A6L1Q8,0,2,,,,
bg__A6L2J2,0,1,,,,
bg__A6L391,0,1,,,,
bg__A6L3H3,0,1,,,,
bg__A6L5G7,0,2,,,,
bg__A6L5J5,0,1,,,,
bg__A6L683,0,3,,,,
bg__A6L8I6,0,1,,,,
bg__A6L8J2,0,2,,,,
bg__A6L8U3,0,1,,,,
bg__A6L9X1,0,1,,,,
bg__A6LB99,0,1,,,,
bg__A6LC32,0,1,,,,
bg__A6LC86,0,1,,,,
bg__A6LD69,0,1,,,,
bg__A6LDI7,0,2,,,,
bg__A6LDS8,0,1,,,,
bg__A6LEL8,0,2,,,,
bg__A6LF25,0,1,,,,
bg__A6LF90,0,1,,,,
bg__A6LIB3,0,1,,,,
bg__A6LJI3,0,1,,,,
bg__A6LL68,0,1,,,,
bg__A6LLN4,0,1,,,,
bg__A6LLV6,0,1,,,,
bg__A6LMK5,0,1,,,,
bg__A6LN85,0,1,,,,
bg__A6LNF3,0,2,,,,
bg__A6LP88,0,1,,,,
bg__A6LPL2,0,5,,,,
bg__A6LPT2,0,2,,,,
bg__A6LPU5,0,1,,,,
bg__A6LQY8,0,1,,,,
bg__A6LS61,0,1,,,,
bg__A6LSD1,0,1,,,,
bg__A6LSN4,0,1,,,,
bg__A6LSW5,0,1,,,,
bg__A6LU50,0,1,,,,
bg__A6LUQ4,0,1,,,,
bg__A6LUQ7,0,1,,,,
bg__A6LWN6,0,2,,,,
bg__A6M0X2,0,3,,,,
bg__A6M2Y4,0,1,,,,
bg__A6NC86,0,1,,,,
bg__A6NCN2,0,1,,,,
bg__A6NCS4,0,1,,,,
bg__A6ND01,0,1,,,,
bg__A6ND48,0,1,,,,
bg__A6NDD5,0,2,,,,
bg__A6NDH6,0,7,,,,
bg__A6NDL8,0,2,,,,
bg__A6NDP7,0,1,,,,
bg__A6NDR6,0,1,,,,
bg__A6NDY0,0,1,,,,
bg__A6NF89,0,7,,,,
bg__A6NFC9,0,1,,,,
bg__A6NFD8,0,2,,,,
bg__A6NFN3,0,1,,,,
bg__A6NH52,0,1,,,,
bg__A6NHA9,0,2,,,,
bg__A6NI61,0,3,,,,
bg__A6NI73,0,1,,,,
bg__A6NI79,0,2,,,,
bg__A6NI87,0,1,,,,
bg__A6NIH7,0,3,,,,
bg__A6NJ46,0,2,,,,
bg__A6NJG6,0,1,,,,
bg__A6NJW4,0,1,,,,
bg__A6NJW9,0,1,,,,
bg__A6NK58,0,2,,,,
bg__A6NLU0,0,1,,,,
bg__A6NLW8,0,1,,,,
bg__A6NLX3,0,1,,,,
bg__A6NM03,0,1,,,,
bg__A6NM10,0,2,,,,
bg__A6NMN3,0,1,,,,
bg__A6NMU1,0,1,,,,
bg__A6NMZ5,0,1,,,,
bg__A6NND4,0,1,,,,
bg__A6NNS2,0,4,,,,
bg__A6PWV3,0,2,,,,
bg__A6Q117,0,3,,,,
bg__A6Q160,0,1,,,,
bg__A6Q1H0,0,1,,,,
bg__A6Q1P1,0,2,,,,
bg__A6Q1X8,0,1,,,,
bg__A6Q2C1,0,1,,,,
bg__A6Q2Y9,0,1,,,,
bg__A6Q311,0,6,,,,
bg__A6Q349,0,1,,,,
bg__A6Q3B2,0,1,,,,
bg__A6Q3U3,0,1,,,,
bg__A6Q3Y6,0,1,,,,
bg__A6Q538,0,1,,,,
bg__A6Q5K0,0,1,,,,
bg__A6Q6L9,0,1,,,,
bg__A6Q6T6,0,1,,,,
bg__A6Q782,0,1,,,,
bg__A6Q9C9,0,1,,,,
bg__A6QK89,0,1,,,,
bg__A6QKF4,0,1,,,,
bg__A6QLI0,0,4,,,,
bg__A6QLM0,0,3,,,,
bg__A6QLY2,0,1,,,,
bg__A6QLZ1,0,1,,,,
bg__A6QNS9,0,2,,,,
bg__A6QNY1,0,1,,,,
bg__A6QPC0,0,2,,,,
bg__A6QPM6,0,3,,,,
bg__A6QQ24,0,4,,,,
bg__A6QQM8,0,3,,,,
bg__A6RCS8,0,3,,,,
bg__A6RP27,0,1,,,,
bg__A6S8E7,0,1,,,,
bg__A6SSW9,0,1,,,,
bg__A6SV13,0,1,,,,
bg__A6SXJ3,0,1,,,,
bg__A6T009,0,1,,,,
bg__A6T273,0,1,,,,
bg__A6T2A4,0,2,,,,
bg__A6T2A5,0,1,,,,
bg__A6T2F6,0,1,,,,
bg__A6T2R7,0,2,,,,
bg__A6T2S0,0,1,,,,
bg__A6T6K8,0,1,,,,
bg__A6T7F1,0,7,,,,
bg__A6T962,0,1,,,,
bg__A6TAC7,0,4,,,,
bg__A6TAC8,0,5,,,,
bg__A6TBW1,0,1,,,,
bg__A6TF97,0,2,,,,
bg__A6TFN2,0,6,,,,
bg__A6TJK9,0,2,,,,
bg__A6TRF9,0,1,,,,
bg__A6TRW0,0,1,,,,
bg__A6TRX5,0,1,,,,
bg__A6TSJ8,0,1,,,,
bg__A6TTJ1,0,1,,,,
bg__A6TVF6,0,1,,,,
bg__A6TVI5,0,1,,,,
bg__A6TWC9,0,1,,,,
bg__A6TYW7,0,3,,,,
bg__A6TZ65,0,7,,,,
bg__A6U030,0,9,,,,
bg__A6U0N1,0,2,,,,
bg__A6U4X9,0,5,,,,
bg__A6U5J9,0,6,,,,
bg__A6U5N7,0,1,,,,
bg__A6U6F0,0,4,,,,
bg__A6U6N3,0,1,,,,
bg__A6UB14,0,1,,,,
bg__A6UEF5,0,4,,,,
bg__A6ULU4,0,1,,,,
bg__A6UNQ4,0,2,,,,
bg__A6UNU0,0,2,,,,
bg__A6UPE5,0,1,,,,
bg__A6UQ18,0,3,,,,
bg__A6UQK8,0,2,,,,
bg__A6UQY8,0,1,,,,
bg__A6USD4,0,1,,,,
bg__A6UTA2,0,1,,,,
bg__A6UU64,0,1,,,,
bg__A6UUM1,0,1,,,,
bg__A6UUS4,0,1,,,,
bg__A6UVA8,0,1,,,,
bg__A6UX30,0,4,,,,
bg__A6UX87,0,1,,,,
bg__A6UZH2,0,2,,,,
bg__A6V1N9,0,2,,,,
